p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,,,,
2.67E-168,-0.627477918,0.108,0.262,8.86E-164,Healthy/Control,ENSG00000177119,,,ENSG00000177119,ANO6
3.06E-168,-0.606668191,0.301,0.578,1.02E-163,Healthy/Control,ENSG00000048828,,,ENSG00000048828,FAM120A
3.25E-168,-0.613669124,0.149,0.332,1.08E-163,Healthy/Control,ENSG00000153774,,,ENSG00000153774,CFDP1
3.45E-168,-0.599569411,0.342,0.637,1.15E-163,Healthy/Control,ENSG00000103275,,,ENSG00000103275,UBE2I
5.61E-168,-0.608714,0.175,0.371,1.87E-163,Healthy/Control,ENSG00000163319,,,ENSG00000163319,MRPS18C
5.86E-168,-0.613206632,0.179,0.375,1.95E-163,Healthy/Control,ENSG00000117862,,,ENSG00000117862,TXNDC12
8.53E-168,-0.626208609,0.124,0.289,2.83E-163,Healthy/Control,ENSG00000159202,,,ENSG00000159202,UBE2Z
9.50E-168,-0.587213444,0.33,0.618,3.16E-163,Healthy/Control,ENSG00000141504,,,ENSG00000141504,SAT2
1.36E-167,-0.616439292,0.156,0.342,4.53E-163,Healthy/Control,ENSG00000166562,,,ENSG00000166562,SEC11C
1.89E-167,-0.602142516,0.157,0.347,6.28E-163,Healthy/Control,ENSG00000099385,,,ENSG00000099385,BCL7C
2.10E-167,-0.610906804,0.148,0.328,6.98E-163,Healthy/Control,ENSG00000170310,,,ENSG00000170310,STX8
3.19E-167,-0.625507807,0.12,0.28,1.06E-162,Healthy/Control,ENSG00000177000,,,ENSG00000177000,MTHFR
7.23E-167,-0.595260116,0.287,0.543,2.40E-162,Healthy/Control,ENSG00000005483,,,ENSG00000005483,KMT2E
9.04E-167,-0.598840626,0.269,0.52,3.01E-162,Healthy/Control,ENSG00000137642,,,ENSG00000137642,SORL1
9.30E-167,-0.597250936,0.252,0.492,3.09E-162,Healthy/Control,ENSG00000104714,,,ENSG00000104714,ERICH1
1.38E-166,-0.62910372,0.114,0.271,4.59E-162,Healthy/Control,ENSG00000188647,,,ENSG00000188647,PTAR1
1.46E-166,-0.614657337,0.154,0.338,4.86E-162,Healthy/Control,ENSG00000136147,,,ENSG00000136147,PHF11
2.33E-166,-0.595853746,0.329,0.618,7.74E-162,Healthy/Control,ENSG00000101109,,,ENSG00000101109,STK4
3.70E-166,-0.592476166,0.258,0.496,1.23E-161,Healthy/Control,ENSG00000213585,,,ENSG00000213585,VDAC1
5.95E-166,-0.590273237,0.249,0.487,1.98E-161,Healthy/Control,ENSG00000068831,,,ENSG00000068831,RASGRP2
7.62E-166,-0.621401194,0.135,0.305,2.53E-161,Healthy/Control,ENSG00000118217,,,ENSG00000118217,ATF6
7.78E-166,-0.65265257,0.107,0.258,2.59E-161,Healthy/Control,ENSG00000273338,,,ENSG00000273338,AC103591.3
1.06E-165,-0.610124393,0.138,0.315,3.51E-161,Healthy/Control,ENSG00000203667,,,ENSG00000203667,COX20
1.06E-165,-0.353448269,0.729,0.962,3.51E-161,Healthy/Control,ENSG00000165502,,,ENSG00000165502,RPL36AL
3.05E-165,-0.608812992,0.196,0.4,1.01E-160,Healthy/Control,ENSG00000198909,,,ENSG00000198909,MAP3K3
3.11E-165,-0.616868902,0.106,0.261,1.03E-160,Healthy/Control,ENSG00000165609,,,ENSG00000165609,NUDT5
3.61E-165,-0.601012252,0.165,0.355,1.20E-160,Healthy/Control,ENSG00000107521,,,ENSG00000107521,HPS1
4.22E-165,-0.602342922,0.146,0.327,1.40E-160,Healthy/Control,ENSG00000174744,,,ENSG00000174744,BRMS1
4.78E-165,-0.59953196,0.208,0.419,1.59E-160,Healthy/Control,ENSG00000156642,,,ENSG00000156642,NPTN
4.94E-165,-0.600083315,0.204,0.42,1.64E-160,Healthy/Control,ENSG00000196562,,,ENSG00000196562,SULF2
9.68E-165,-0.601364741,0.28,0.533,3.22E-160,Healthy/Control,ENSG00000196504,,,ENSG00000196504,PRPF40A
1.02E-164,-0.589788123,0.271,0.521,3.39E-160,Healthy/Control,ENSG00000157916,,,ENSG00000157916,RER1
1.23E-164,-0.610761483,0.338,0.639,4.10E-160,Healthy/Control,ENSG00000107099,,,ENSG00000107099,DOCK8
1.43E-164,-0.62369465,0.135,0.301,4.76E-160,Healthy/Control,ENSG00000096401,,,ENSG00000096401,CDC5L
2.25E-164,-0.609473826,0.14,0.312,7.47E-160,Healthy/Control,ENSG00000158604,,,ENSG00000158604,TMED4
3.63E-164,-0.612204587,0.165,0.352,1.21E-159,Healthy/Control,ENSG00000054967,,,ENSG00000054967,RELT
1.24E-163,-0.578843069,0.328,0.606,4.13E-159,Healthy/Control,ENSG00000198736,,,ENSG00000198736,MSRB1
1.28E-163,-0.595842655,0.209,0.422,4.26E-159,Healthy/Control,ENSG00000257103,,,ENSG00000257103,LSM14A
1.47E-163,-0.585419897,0.296,0.56,4.89E-159,Healthy/Control,ENSG00000139343,,,ENSG00000139343,SNRPF
2.37E-163,-0.613524693,0.154,0.333,7.89E-159,Healthy/Control,ENSG00000147251,,,ENSG00000147251,DOCK11
2.50E-163,-0.597194745,0.508,0.877,8.30E-159,Healthy/Control,ENSG00000165119,,,ENSG00000165119,HNRNPK
3.02E-163,-0.581914039,0.292,0.555,1.00E-158,Healthy/Control,ENSG00000111639,,,ENSG00000111639,MRPL51
3.51E-163,-0.611051037,0.118,0.277,1.17E-158,Healthy/Control,ENSG00000011009,,,ENSG00000011009,LYPLA2
1.04E-162,-0.586584836,0.294,0.556,3.46E-158,Healthy/Control,ENSG00000111832,,,ENSG00000111832,RWDD1
1.41E-162,-0.605118454,0.109,0.264,4.68E-158,Healthy/Control,ENSG00000141562,,,ENSG00000141562,NARF
1.54E-162,-0.58440893,0.307,0.573,5.11E-158,Healthy/Control,ENSG00000125870,,,ENSG00000125870,SNRPB2
2.05E-162,-0.611201322,0.287,0.557,6.82E-158,Healthy/Control,ENSG00000086061,,,ENSG00000086061,DNAJA1
7.06E-162,-0.615024493,0.106,0.258,2.35E-157,Healthy/Control,ENSG00000123179,,,ENSG00000123179,EBPL
2.61E-161,-0.599362427,0.186,0.38,8.67E-157,Healthy/Control,ENSG00000115760,,,ENSG00000115760,BIRC6
4.09E-161,-0.605930384,0.129,0.295,1.36E-156,Healthy/Control,ENSG00000125877,,,ENSG00000125877,ITPA
5.18E-161,-0.59894135,0.212,0.423,1.72E-156,Healthy/Control,ENSG00000166326,,,ENSG00000166326,TRIM44
6.09E-161,-0.585885916,0.299,0.566,2.02E-156,Healthy/Control,ENSG00000067167,,,ENSG00000067167,TRAM1
9.00E-161,-0.623501782,0.11,0.26,2.99E-156,Healthy/Control,ENSG00000100888,,,ENSG00000100888,CHD8
1.11E-160,-0.584030968,0.205,0.418,3.70E-156,Healthy/Control,ENSG00000185187,,,ENSG00000185187,SIGIRR
1.62E-160,-0.573808956,0.391,0.707,5.40E-156,Healthy/Control,ENSG00000175756,,,ENSG00000175756,AURKAIP1
2.89E-160,-0.60574949,0.472,0.837,9.59E-156,Healthy/Control,ENSG00000141480,,,ENSG00000141480,ARRB2
5.44E-160,-0.594051837,0.323,0.606,1.81E-155,Healthy/Control,ENSG00000186517,,,ENSG00000186517,ARHGAP30
7.20E-160,-0.573526527,0.445,0.77,2.39E-155,Healthy/Control,ENSG00000105669,,,ENSG00000105669,COPE
9.12E-160,-0.601805915,0.146,0.32,3.03E-155,Healthy/Control,ENSG00000175938,,,ENSG00000175938,ORAI3
2.10E-159,-0.61282364,0.141,0.309,6.97E-155,Healthy/Control,ENSG00000164609,,,ENSG00000164609,SLU7
2.18E-159,-0.600628131,0.184,0.378,7.25E-155,Healthy/Control,ENSG00000141574,,,ENSG00000141574,SECTM1
2.25E-159,-0.585688143,0.193,0.396,7.46E-155,Healthy/Control,ENSG00000071859,,,ENSG00000071859,FAM50A
2.80E-159,-0.536799545,0.598,0.947,9.31E-155,Healthy/Control,ENSG00000101608,,,ENSG00000101608,MYL12A
2.84E-159,-0.591539555,0.354,0.649,9.44E-155,Healthy/Control,ENSG00000111237,,,ENSG00000111237,VPS29
3.36E-159,-0.581618048,0.324,0.607,1.12E-154,Healthy/Control,ENSG00000112308,,,ENSG00000112308,C6orf62
5.17E-159,-0.582794138,0.192,0.401,1.72E-154,Healthy/Control,ENSG00000163156,,,ENSG00000163156,SCNM1
8.74E-159,-0.576677221,0.265,0.516,2.90E-154,Healthy/Control,ENSG00000172922,,,ENSG00000172922,RNASEH2C
1.01E-158,-0.586907212,0.206,0.417,3.37E-154,Healthy/Control,ENSG00000159069,,,ENSG00000159069,FBXW5
1.13E-158,-0.587382168,0.208,0.417,3.76E-154,Healthy/Control,ENSG00000163527,,,ENSG00000163527,STT3B
1.56E-158,-0.575091077,0.247,0.485,5.19E-154,Healthy/Control,ENSG00000184924,,,ENSG00000184924,PTRHD1
2.86E-158,-0.58467696,0.339,0.627,9.49E-154,Healthy/Control,ENSG00000003402,,,ENSG00000003402,CFLAR
3.17E-158,-0.583215788,0.19,0.392,1.05E-153,Healthy/Control,ENSG00000134330,,,ENSG00000134330,IAH1
4.24E-158,-0.599219716,0.163,0.342,1.41E-153,Healthy/Control,ENSG00000164091,,,ENSG00000164091,WDR82
4.85E-158,-0.585630307,0.259,0.5,1.61E-153,Healthy/Control,ENSG00000165672,,,ENSG00000165672,PRDX3
5.25E-158,-0.594873969,0.139,0.309,1.74E-153,Healthy/Control,ENSG00000106268,,,ENSG00000106268,NUDT1
7.67E-158,-0.582221,0.27,0.518,2.55E-153,Healthy/Control,ENSG00000242372,,,ENSG00000242372,EIF6
1.54E-157,-0.569262267,0.318,0.591,5.13E-153,Healthy/Control,ENSG00000150779,,,ENSG00000150779,TIMM8B
1.59E-157,-0.606716611,0.128,0.289,5.28E-153,Healthy/Control,ENSG00000170802,,,ENSG00000170802,FOXN2
1.64E-157,-0.59754302,0.124,0.287,5.45E-153,Healthy/Control,ENSG00000151327,,,ENSG00000151327,FAM177A1
1.73E-157,-0.600497405,0.129,0.293,5.75E-153,Healthy/Control,ENSG00000134970,,,ENSG00000134970,TMED7
1.76E-157,-0.588687526,0.287,0.542,5.84E-153,Healthy/Control,ENSG00000095787,,,ENSG00000095787,WAC
3.68E-157,-0.577981368,0.402,0.719,1.22E-152,Healthy/Control,ENSG00000160948,,,ENSG00000160948,VPS28
3.75E-157,-0.603641817,0.125,0.284,1.25E-152,Healthy/Control,ENSG00000110090,,,ENSG00000110090,CPT1A
4.24E-157,-0.585867366,0.183,0.378,1.41E-152,Healthy/Control,ENSG00000150867,,,ENSG00000150867,PIP4K2A
4.54E-157,-0.596885799,0.152,0.327,1.51E-152,Healthy/Control,ENSG00000099940,,,ENSG00000099940,SNAP29
8.53E-157,-0.601957126,0.431,0.775,2.83E-152,Healthy/Control,ENSG00000180353,,,ENSG00000180353,HCLS1
1.29E-156,-0.589796493,0.148,0.325,4.27E-152,Healthy/Control,ENSG00000171148,,,ENSG00000171148,TADA3
1.61E-156,-0.604658295,0.143,0.312,5.34E-152,Healthy/Control,ENSG00000253729,,,ENSG00000253729,PRKDC
2.23E-156,-0.609056247,0.109,0.258,7.40E-152,Healthy/Control,ENSG00000132823,,,ENSG00000132823,OSER1
2.84E-156,-0.584151328,0.22,0.435,9.43E-152,Healthy/Control,ENSG00000071553,,,ENSG00000071553,ATP6AP1
3.13E-156,-0.603152851,0.123,0.28,1.04E-151,Healthy/Control,ENSG00000275700,,,ENSG00000275700,AATF
3.59E-156,-0.585110976,0.194,0.393,1.19E-151,Healthy/Control,ENSG00000157106,,,ENSG00000157106,SMG1
4.03E-156,-0.584654643,0.486,0.832,1.34E-151,Healthy/Control,ENSG00000101160,,,ENSG00000101160,CTSZ
5.48E-156,-0.579331542,0.208,0.416,1.82E-151,Healthy/Control,ENSG00000112739,,,ENSG00000112739,PRPF4B
2.21E-155,-0.58831565,0.183,0.376,7.34E-151,Healthy/Control,ENSG00000103495,,,ENSG00000103495,MAZ
2.78E-155,-0.496617611,0.586,0.906,9.24E-151,Healthy/Control,ENSG00000135441,,,ENSG00000135441,BLOC1S1
6.54E-155,-0.595784608,0.124,0.283,2.17E-150,Healthy/Control,ENSG00000182446,,,ENSG00000182446,NPLOC4
7.03E-155,-0.589225962,0.214,0.421,2.34E-150,Healthy/Control,ENSG00000198399,,,ENSG00000198399,ITSN2
7.21E-155,-0.581758785,0.21,0.412,2.40E-150,Healthy/Control,ENSG00000164754,,,ENSG00000164754,RAD21
7.94E-155,-0.589126517,0.129,0.294,2.64E-150,Healthy/Control,ENSG00000123353,,,ENSG00000123353,ORMDL2
8.83E-155,-0.410060267,0.677,0.946,2.93E-150,Healthy/Control,ENSG00000197249,,,ENSG00000197249,SERPINA1
9.13E-155,-0.595388174,0.164,0.345,3.03E-150,Healthy/Control,ENSG00000164031,,,ENSG00000164031,DNAJB14
1.15E-154,-0.59835459,0.156,0.33,3.82E-150,Healthy/Control,ENSG00000109920,,,ENSG00000109920,FNBP4
1.37E-154,-0.587482437,0.149,0.322,4.54E-150,Healthy/Control,ENSG00000079805,,,ENSG00000079805,DNM2
1.48E-154,-0.581698473,0.242,0.468,4.91E-150,Healthy/Control,ENSG00000138029,,,ENSG00000138029,HADHB
1.53E-154,-0.603243194,0.104,0.25,5.08E-150,Healthy/Control,ENSG00000175806,,,ENSG00000175806,MSRA
1.76E-154,-0.572782451,0.277,0.524,5.83E-150,Healthy/Control,ENSG00000100030,,,ENSG00000100030,MAPK1
1.92E-154,-0.604500403,0.134,0.297,6.38E-150,Healthy/Control,ENSG00000178691,,,ENSG00000178691,SUZ12
2.22E-154,-0.571859647,0.354,0.637,7.37E-150,Healthy/Control,ENSG00000015475,,,ENSG00000015475,BID
4.20E-154,-0.565478431,0.234,0.457,1.39E-149,Healthy/Control,ENSG00000158985,,,ENSG00000158985,CDC42SE2
7.26E-154,-0.60814684,0.108,0.253,2.41E-149,Healthy/Control,ENSG00000169180,,,ENSG00000169180,XPO6
7.52E-154,-0.576685328,0.267,0.505,2.50E-149,Healthy/Control,ENSG00000069849,,,ENSG00000069849,ATP1B3
8.47E-154,-0.576257232,0.274,0.518,2.82E-149,Healthy/Control,ENSG00000169223,,,ENSG00000169223,LMAN2
1.11E-153,-0.583560189,0.226,0.444,3.69E-149,Healthy/Control,ENSG00000115415,,,ENSG00000115415,STAT1
2.00E-153,-0.591568584,0.155,0.33,6.65E-149,Healthy/Control,ENSG00000138430,,,ENSG00000138430,OLA1
2.03E-153,-0.567214873,0.381,0.677,6.74E-149,Healthy/Control,ENSG00000108953,,,ENSG00000108953,YWHAE
2.91E-153,-0.586721735,0.228,0.441,9.65E-149,Healthy/Control,ENSG00000138385,,,ENSG00000138385,SSB
3.62E-153,-0.603860622,0.126,0.281,1.20E-148,Healthy/Control,ENSG00000139496,,,ENSG00000139496,NUP58
6.15E-153,-0.578072535,0.212,0.42,2.04E-148,Healthy/Control,ENSG00000130414,,,ENSG00000130414,NDUFA10
6.63E-153,-0.576396217,0.237,0.457,2.20E-148,Healthy/Control,ENSG00000138433,,,ENSG00000138433,CIR1
8.62E-153,-0.598795863,0.109,0.257,2.87E-148,Healthy/Control,ENSG00000137364,,,ENSG00000137364,TPMT
9.50E-153,-0.570062883,0.249,0.477,3.16E-148,Healthy/Control,ENSG00000257621,,,ENSG00000257621,PSMA3-AS1
1.20E-152,-0.553674713,0.257,0.498,3.99E-148,Healthy/Control,ENSG00000164548,,,ENSG00000164548,TRA2A
1.24E-152,-0.571756371,0.177,0.376,4.11E-148,Healthy/Control,ENSG00000205155,,,ENSG00000205155,PSENEN
1.63E-152,-0.60465591,0.128,0.283,5.41E-148,Healthy/Control,ENSG00000155438,,,ENSG00000155438,NIFK
2.26E-152,-0.590696345,0.147,0.317,7.52E-148,Healthy/Control,ENSG00000101161,,,ENSG00000101161,PRPF6
2.76E-152,-0.598813284,0.115,0.266,9.18E-148,Healthy/Control,ENSG00000081087,,,ENSG00000081087,OSTM1
4.15E-152,-0.573152764,0.268,0.51,1.38E-147,Healthy/Control,ENSG00000118855,,,ENSG00000118855,MFSD1
5.80E-152,-0.571857071,0.243,0.469,1.93E-147,Healthy/Control,ENSG00000114861,,,ENSG00000114861,FOXP1
6.97E-152,-0.589585295,0.116,0.267,2.32E-147,Healthy/Control,ENSG00000131165,,,ENSG00000131165,CHMP1A
7.74E-152,-0.573193117,0.23,0.445,2.57E-147,Healthy/Control,ENSG00000143183,,,ENSG00000143183,TMCO1
1.44E-151,-0.575328266,0.326,0.601,4.78E-147,Healthy/Control,ENSG00000125810,,,ENSG00000125810,CD93
1.73E-151,-0.588036939,0.165,0.343,5.75E-147,Healthy/Control,ENSG00000183486,,,ENSG00000183486,MX2
2.26E-151,-0.577360855,0.17,0.356,7.49E-147,Healthy/Control,ENSG00000101193,,,ENSG00000101193,GID8
2.30E-151,-0.58116773,0.176,0.361,7.65E-147,Healthy/Control,ENSG00000085832,,,ENSG00000085832,EPS15
5.57E-151,-0.584113733,0.153,0.325,1.85E-146,Healthy/Control,ENSG00000100368,,,ENSG00000100368,CSF2RB
8.95E-151,-0.593730189,0.137,0.299,2.97E-146,Healthy/Control,ENSG00000157020,,,ENSG00000157020,SEC13
1.42E-150,-0.573374527,0.352,0.64,4.72E-146,Healthy/Control,ENSG00000129562,,,ENSG00000129562,DAD1
3.26E-150,-0.57265926,0.212,0.417,1.08E-145,Healthy/Control,ENSG00000114573,,,ENSG00000114573,ATP6V1A
3.28E-150,-0.594158848,0.119,0.27,1.09E-145,Healthy/Control,ENSG00000115419,,,ENSG00000115419,GLS
4.53E-150,-0.581293043,0.162,0.339,1.51E-145,Healthy/Control,ENSG00000160883,,,ENSG00000160883,HK3
7.27E-150,-0.577365862,0.2,0.399,2.42E-145,Healthy/Control,ENSG00000091164,,,ENSG00000091164,TXNL1
1.04E-149,-0.586539356,0.16,0.335,3.44E-145,Healthy/Control,ENSG00000221963,,,ENSG00000221963,APOL6
1.53E-149,-0.587304248,0.156,0.327,5.07E-145,Healthy/Control,ENSG00000165416,,,ENSG00000165416,SUGT1
1.67E-149,-0.598210501,0.309,0.589,5.55E-145,Healthy/Control,ENSG00000161960,,,ENSG00000161960,EIF4A1
2.19E-149,-0.580084875,0.108,0.258,7.26E-145,Healthy/Control,ENSG00000015153,,,ENSG00000015153,YAF2
2.65E-149,-0.579476737,0.177,0.362,8.80E-145,Healthy/Control,ENSG00000132824,,,ENSG00000132824,SERINC3
3.50E-149,-0.570016044,0.148,0.323,1.16E-144,Healthy/Control,ENSG00000128309,,,ENSG00000128309,MPST
4.46E-149,-0.564880104,0.293,0.545,1.48E-144,Healthy/Control,ENSG00000010256,,,ENSG00000010256,UQCRC1
5.05E-149,-0.587040581,0.144,0.31,1.68E-144,Healthy/Control,ENSG00000128463,,,ENSG00000128463,EMC4
5.67E-149,-0.599003489,0.114,0.261,1.88E-144,Healthy/Control,ENSG00000138688,,,ENSG00000138688,KIAA1109
6.27E-149,-0.580787894,0.15,0.32,2.08E-144,Healthy/Control,ENSG00000137106,,,ENSG00000137106,GRHPR
1.58E-148,-0.569865803,0.217,0.427,5.26E-144,Healthy/Control,ENSG00000076928,,,ENSG00000076928,ARHGEF1
2.08E-148,-0.568916294,0.228,0.441,6.91E-144,Healthy/Control,ENSG00000184840,,,ENSG00000184840,TMED9
8.49E-148,-0.577293754,0.218,0.423,2.82E-143,Healthy/Control,ENSG00000135899,,,ENSG00000135899,SP110
9.10E-148,-0.604691062,0.423,0.767,3.02E-143,Healthy/Control,ENSG00000107372,,,ENSG00000107372,ZFAND5
1.20E-147,-0.568740412,0.269,0.505,4.00E-143,Healthy/Control,ENSG00000138398,,,ENSG00000138398,PPIG
1.59E-147,-0.554465352,0.272,0.522,5.28E-143,Healthy/Control,ENSG00000125611,,,ENSG00000125611,CHCHD5
2.45E-147,-0.506667095,0.566,0.891,8.13E-143,Healthy/Control,ENSG00000158517,,,ENSG00000158517,NCF1
4.41E-147,-0.55805749,0.233,0.455,1.46E-142,Healthy/Control,ENSG00000173486,,,ENSG00000173486,FKBP2
6.31E-147,-0.580109323,0.291,0.551,2.10E-142,Healthy/Control,ENSG00000136250,,,ENSG00000136250,AOAH
8.02E-147,-0.553558218,0.269,0.509,2.67E-142,Healthy/Control,ENSG00000175416,,,ENSG00000175416,CLTB
1.56E-146,-0.57112194,0.275,0.52,5.18E-142,Healthy/Control,ENSG00000108100,,,ENSG00000108100,CCNY
1.75E-146,-0.574220363,0.169,0.349,5.82E-142,Healthy/Control,ENSG00000225733,,,ENSG00000225733,FGD5-AS1
2.79E-146,-0.560270183,0.405,0.708,9.26E-142,Healthy/Control,ENSG00000204264,,,ENSG00000204264,PSMB8
2.99E-146,-0.566704787,0.229,0.441,9.92E-142,Healthy/Control,ENSG00000197971,,,ENSG00000197971,MBP
3.37E-146,-0.569941172,0.139,0.304,1.12E-141,Healthy/Control,ENSG00000160087,,,ENSG00000160087,UBE2J2
4.10E-146,-0.568321828,0.145,0.314,1.36E-141,Healthy/Control,ENSG00000102898,,,ENSG00000102898,NUTF2
4.19E-146,-0.588723371,0.13,0.285,1.39E-141,Healthy/Control,ENSG00000122299,,,ENSG00000122299,ZC3H7A
7.51E-146,-0.586577504,0.108,0.252,2.50E-141,Healthy/Control,ENSG00000102158,,,ENSG00000102158,MAGT1
1.09E-145,-0.585025857,0.125,0.278,3.61E-141,Healthy/Control,ENSG00000006007,,,ENSG00000006007,GDE1
1.42E-145,-0.570239661,0.222,0.432,4.73E-141,Healthy/Control,ENSG00000143252,,,ENSG00000143252,SDHC
1.94E-145,-0.574254817,0.152,0.322,6.44E-141,Healthy/Control,ENSG00000126581,,,ENSG00000126581,BECN1
2.92E-145,-0.55347653,0.381,0.68,9.69E-141,Healthy/Control,ENSG00000141552,,,ENSG00000141552,ANAPC11
3.20E-145,-0.594463796,0.125,0.275,1.06E-140,Healthy/Control,ENSG00000145734,,,ENSG00000145734,BDP1
3.94E-145,-0.575928397,0.322,0.596,1.31E-140,Healthy/Control,ENSG00000136279,,,ENSG00000136279,DBNL
8.92E-145,-0.548606376,0.349,0.632,2.96E-140,Healthy/Control,ENSG00000138495,,,ENSG00000138495,COX17
2.59E-144,-0.558269837,0.337,0.611,8.59E-140,Healthy/Control,ENSG00000163162,,,ENSG00000163162,RNF149
2.69E-144,-0.588516816,0.109,0.251,8.93E-140,Healthy/Control,ENSG00000124228,,,ENSG00000124228,DDX27
3.90E-144,-0.581562292,0.378,0.688,1.29E-139,Healthy/Control,ENSG00000132424,,,ENSG00000132424,PNISR
7.54E-144,-0.582171428,0.132,0.288,2.50E-139,Healthy/Control,ENSG00000139168,,,ENSG00000139168,ZCRB1
8.11E-144,-0.56451189,0.231,0.442,2.69E-139,Healthy/Control,ENSG00000072786,,,ENSG00000072786,STK10
9.56E-144,-0.577874269,0.146,0.309,3.18E-139,Healthy/Control,ENSG00000071537,,,ENSG00000071537,SEL1L
1.19E-143,-0.558146318,0.334,0.602,3.97E-139,Healthy/Control,ENSG00000125977,,,ENSG00000125977,EIF2S2
1.36E-143,-0.564716043,0.375,0.67,4.51E-139,Healthy/Control,ENSG00000186184,,,ENSG00000186184,POLR1D
1.55E-143,-0.633791216,0.451,0.841,5.15E-139,Healthy/Control,ENSG00000127528,,,ENSG00000127528,KLF2
1.87E-143,-0.562986934,0.273,0.514,6.23E-139,Healthy/Control,ENSG00000131507,,,ENSG00000131507,NDFIP1
2.35E-143,-0.557642069,0.405,0.712,7.80E-139,Healthy/Control,ENSG00000117614,,,ENSG00000117614,SYF2
3.54E-143,-0.592475664,0.115,0.259,1.18E-138,Healthy/Control,ENSG00000135968,,,ENSG00000135968,GCC2
4.17E-143,-0.580024508,0.109,0.252,1.39E-138,Healthy/Control,ENSG00000116954,,,ENSG00000116954,RRAGC
5.01E-143,-0.569917438,0.121,0.272,1.66E-138,Healthy/Control,ENSG00000099956,,,ENSG00000099956,SMARCB1
1.12E-142,-0.559906164,0.142,0.308,3.72E-138,Healthy/Control,ENSG00000196998,,,ENSG00000196998,WDR45
1.58E-142,-0.565849818,0.218,0.419,5.25E-138,Healthy/Control,ENSG00000138185,,,ENSG00000138185,ENTPD1
1.75E-142,-0.555656243,0.259,0.485,5.82E-138,Healthy/Control,ENSG00000134186,,,ENSG00000134186,PRPF38B
2.11E-142,-0.572179708,0.152,0.316,7.01E-138,Healthy/Control,ENSG00000188895,,,ENSG00000188895,MSL1
2.15E-142,-0.56463231,0.184,0.367,7.13E-138,Healthy/Control,ENSG00000076108,,,ENSG00000076108,BAZ2A
2.27E-142,-0.577439676,0.137,0.295,7.55E-138,Healthy/Control,ENSG00000151247,,,ENSG00000151247,EIF4E
4.12E-142,-0.553868258,0.281,0.521,1.37E-137,Healthy/Control,ENSG00000128245,,,ENSG00000128245,YWHAH
4.27E-142,-0.570355787,0.114,0.261,1.42E-137,Healthy/Control,ENSG00000068903,,,ENSG00000068903,SIRT2
4.31E-142,-0.565772842,0.191,0.379,1.43E-137,Healthy/Control,ENSG00000116044,,,ENSG00000116044,NFE2L2
4.75E-142,-0.55942105,0.185,0.371,1.58E-137,Healthy/Control,ENSG00000165264,,,ENSG00000165264,NDUFB6
5.48E-142,-0.562374563,0.333,0.603,1.82E-137,Healthy/Control,ENSG00000168961,,,ENSG00000168961,LGALS9
9.30E-142,-0.417652692,0.664,0.95,3.09E-137,Healthy/Control,ENSG00000165168,,,ENSG00000165168,CYBB
1.59E-141,-0.572191677,0.147,0.31,5.27E-137,Healthy/Control,ENSG00000129083,,,ENSG00000129083,COPB1
1.74E-141,-0.569560248,0.47,0.814,5.79E-137,Healthy/Control,ENSG00000102524,,,ENSG00000102524,TNFSF13B
1.79E-141,-0.54958695,0.261,0.495,5.96E-137,Healthy/Control,ENSG00000105254,,,ENSG00000105254,TBCB
3.41E-141,-0.575728811,0.118,0.264,1.13E-136,Healthy/Control,ENSG00000105723,,,ENSG00000105723,GSK3A
6.05E-141,-0.544947845,0.487,0.823,2.01E-136,Healthy/Control,ENSG00000170043,,,ENSG00000170043,TRAPPC1
8.35E-141,-0.561419184,0.201,0.394,2.77E-136,Healthy/Control,ENSG00000198265,,,ENSG00000198265,HELZ
9.62E-141,-0.561050178,0.398,0.699,3.20E-136,Healthy/Control,ENSG00000130303,,,ENSG00000130303,BST2
1.74E-140,-0.562871118,0.349,0.623,5.77E-136,Healthy/Control,ENSG00000144848,,,ENSG00000144848,ATG3
2.45E-140,-0.55600983,0.397,0.704,8.14E-136,Healthy/Control,ENSG00000126756,,,ENSG00000126756,UXT
2.46E-140,-0.578841668,0.386,0.691,8.19E-136,Healthy/Control,ENSG00000023191,,,ENSG00000023191,RNH1
3.42E-140,-0.526590241,0.544,0.874,1.14E-135,Healthy/Control,ENSG00000131174,,,ENSG00000131174,COX7B
4.13E-140,-0.567289226,0.122,0.272,1.37E-135,Healthy/Control,ENSG00000169062,,,ENSG00000169062,UPF3A
5.00E-140,-0.574351141,0.12,0.267,1.66E-135,Healthy/Control,ENSG00000072849,,,ENSG00000072849,DERL2
5.46E-140,-0.557081102,0.203,0.394,1.82E-135,Healthy/Control,ENSG00000069275,,,ENSG00000069275,NUCKS1
5.91E-140,-0.573512165,0.115,0.259,1.96E-135,Healthy/Control,ENSG00000108883,,,ENSG00000108883,EFTUD2
7.10E-140,-0.545521343,0.253,0.477,2.36E-135,Healthy/Control,ENSG00000100599,,,ENSG00000100599,RIN3
7.87E-140,-0.560713822,0.189,0.371,2.62E-135,Healthy/Control,ENSG00000114209,,,ENSG00000114209,PDCD10
8.45E-140,-0.563683492,0.189,0.374,2.81E-135,Healthy/Control,ENSG00000156515,,,ENSG00000156515,HK1
1.18E-139,-0.552582456,0.189,0.379,3.93E-135,Healthy/Control,ENSG00000143727,,,ENSG00000143727,ACP1
